t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
17.553,1767787740.270775,0.019,-0.061,-1.100,0.005,0.021,0.003,0.19278942048549652,0.17997190356254578,0.6709669828414917,OFFBOARD,INIT,
17.654,1767787740.371672,0.021,-0.060,-1.100,0.005,0.022,0.002,0.17705301940441132,0.21185219287872314,0.6728283166885376,OFFBOARD,INIT,
17.754,1767787740.472172,0.024,-0.059,-1.099,0.002,0.022,0.002,0.17592354118824005,0.22631427645683289,0.6646167635917664,OFFBOARD,INIT,
17.856,1767787740.573913,0.026,-0.058,-1.099,0.002,0.023,0.001,0.1644439995288849,0.2510893642902374,0.6728339791297913,OFFBOARD,INIT,
17.957,1767787740.675137,0.029,-0.058,-1.100,0.002,0.023,-0.001,0.13857978582382202,0.276210755109787,0.6729109883308411,OFFBOARD,INIT,
18.058,1767787740.775529,0.031,-0.057,-1.100,-0.000,0.023,0.000,0.12811271846294403,0.2919734716415405,0.687903642654419,OFFBOARD,INIT,
18.158,1767787740.875727,0.034,-0.057,-1.100,-0.003,0.021,0.002,0.14716146886348724,0.30296507477760315,0.679310142993927,OFFBOARD,INIT,
18.259,1767787740.976824,0.035,-0.057,-1.099,-0.005,0.020,0.000,0.1445060521364212,0.293020099401474,0.6979908347129822,OFFBOARD,INIT,
18.360,1767787741.077818,0.037,-0.058,-1.099,-0.008,0.019,0.000,0.1633857637643814,0.28592756390571594,0.7117888331413269,OFFBOARD,INIT,
18.461,1767787741.178776,0.038,-0.059,-1.099,-0.011,0.020,0.000,0.17359085381031036,0.2749619781970978,0.7354969382286072,OFFBOARD,INIT,
18.562,1767787741.279752,0.040,-0.059,-1.098,-0.014,0.020,0.000,0.18831709027290344,0.2652343511581421,0.7392574548721313,OFFBOARD,INIT,
18.662,1767787741.380329,0.042,-0.060,-1.098,-0.017,0.020,-0.000,0.17914247512817383,0.2628076672554016,0.7630242705345154,OFFBOARD,INIT,
18.763,1767787741.481110,0.042,-0.061,-1.098,-0.019,0.021,0.000,0.17807213962078094,0.2600957453250885,0.7639375925064087,OFFBOARD,INIT,
18.864,1767787741.582458,0.043,-0.061,-1.097,-0.022,0.023,-0.002,0.17173705995082855,0.2383798062801361,0.7676984667778015,OFFBOARD,INIT,
18.965,1767787741.683292,0.043,-0.061,-1.097,-0.025,0.024,-0.003,0.1567641645669937,0.21546195447444916,0.7971106171607971,OFFBOARD,INIT,
19.066,1767787741.783509,0.043,-0.062,-1.097,-0.026,0.025,-0.003,0.16846562922000885,0.2146696150302887,0.8003644943237305,OFFBOARD,INIT,
19.167,1767787741.884765,0.044,-0.062,-1.098,-0.025,0.024,-0.004,0.1497112214565277,0.21841439604759216,0.7990795969963074,OFFBOARD,INIT,
19.268,1767787741.985839,0.044,-0.063,-1.098,-0.027,0.023,-0.003,0.17096467316150665,0.20709623396396637,0.7997955083847046,OFFBOARD,INIT,
19.369,1767787742.086909,0.045,-0.063,-1.098,-0.028,0.023,-0.004,0.18933869898319244,0.22156311571598053,0.7968081831932068,OFFBOARD,INIT,
19.470,1767787742.187602,0.045,-0.063,-1.098,-0.029,0.023,-0.001,0.1885078102350235,0.20687712728977203,0.7816451191902161,OFFBOARD,INIT,
19.571,1767787742.288574,0.045,-0.063,-1.097,-0.030,0.024,-0.003,0.196889728307724,0.19876377284526825,0.778100311756134,OFFBOARD,INIT,
19.672,1767787742.389672,0.045,-0.063,-1.097,-0.029,0.026,-0.003,0.18079252541065216,0.20381826162338257,0.7836731672286987,OFFBOARD,INIT,
19.773,1767787742.490504,0.045,-0.062,-1.096,-0.029,0.026,-0.002,0.15878063440322876,0.22162550687789917,0.796002984046936,OFFBOARD,INIT,
19.874,1767787742.591556,0.045,-0.061,-1.095,-0.031,0.025,-0.002,0.15375657379627228,0.22377286851406097,0.775657057762146,OFFBOARD,INIT,
19.974,1767787742.691641,0.045,-0.061,-1.095,-0.032,0.025,-0.002,0.16162490844726562,0.20815469324588776,0.7769061923027039,OFFBOARD,INIT,
20.075,1767787742.792955,0.044,-0.060,-1.095,-0.032,0.025,-0.003,0.16159027814865112,0.18561609089374542,0.7890213131904602,OFFBOARD,INIT,
20.176,1767787742.893821,0.043,-0.060,-1.095,-0.033,0.025,-0.004,0.14605818688869476,0.18331564962863922,0.8055139780044556,OFFBOARD,INIT,
20.276,1767787742.994309,0.042,-0.060,-1.096,-0.035,0.027,-0.004,0.14886412024497986,0.172672301530838,0.788133978843689,OFFBOARD,INIT,
20.377,1767787743.094563,0.041,-0.059,-1.096,-0.034,0.025,-0.004,0.14266569912433624,0.1531771719455719,0.776505172252655,OFFBOARD,INIT,
20.478,1767787743.195901,0.040,-0.058,-1.096,-0.033,0.024,-0.004,0.1418595016002655,0.14284618198871613,0.7714645862579346,OFFBOARD,INIT,
20.579,1767787743.297125,0.039,-0.057,-1.096,-0.034,0.023,-0.003,0.1485447883605957,0.15891101956367493,0.7543107271194458,OFFBOARD,INIT,
20.680,1767787743.398137,0.036,-0.055,-1.096,-0.035,0.025,-0.005,0.14038622379302979,0.11918828636407852,0.7473474740982056,OFFBOARD,INIT,
20.781,1767787743.498981,0.034,-0.053,-1.096,-0.034,0.025,-0.003,0.109251007437706,0.1017826497554779,0.7339165210723877,OFFBOARD,INIT,
20.882,1767787743.599885,0.031,-0.051,-1.096,-0.034,0.025,-0.004,0.0677143856883049,0.08742164820432663,0.7418349385261536,OFFBOARD,INIT,
20.982,1767787743.700262,0.028,-0.049,-1.096,-0.035,0.026,-0.003,0.04676009342074394,0.050430528819561005,0.750180184841156,OFFBOARD,INIT,
21.083,1767787743.800945,0.024,-0.047,-1.096,-0.036,0.023,-0.004,0.01939590647816658,0.014559284783899784,0.7526315450668335,OFFBOARD,INIT,
21.184,1767787743.901857,0.021,-0.045,-1.095,-0.035,0.021,-0.004,0.04593990743160248,-0.04273158684372902,0.7335824370384216,OFFBOARD,INIT,
21.285,1767787744.002960,0.017,-0.043,-1.095,-0.032,0.022,-0.002,0.04401455074548721,-0.04793695732951164,0.7171692848205566,OFFBOARD,INIT,
21.386,1767787744.103793,0.013,-0.041,-1.095,-0.031,0.020,-0.002,0.02278948947787285,-0.06689658761024475,0.7071965932846069,OFFBOARD,INIT,
21.488,1767787744.205901,0.009,-0.039,-1.094,-0.029,0.018,-0.002,-0.0018764501437544823,-0.09199784696102142,0.7042602300643921,OFFBOARD,INIT,
21.589,1767787744.306930,0.005,-0.037,-1.094,-0.027,0.015,-0.002,-0.009207651019096375,-0.11717898398637772,0.696175217628479,OFFBOARD,INIT,
21.690,1767787744.408015,0.001,-0.035,-1.094,-0.024,0.014,-0.003,0.003920579329133034,-0.15179094672203064,0.7029710412025452,OFFBOARD,INIT,
21.791,1767787744.509092,-0.002,-0.033,-1.094,-0.021,0.015,-0.002,-0.00308621977455914,-0.1366834044456482,0.6978935599327087,OFFBOARD,INIT,
21.891,1767787744.609362,-0.004,-0.032,-1.094,-0.019,0.013,-0.004,-0.03057732805609703,-0.13996636867523193,0.7127677798271179,OFFBOARD,INIT,
21.993,1767787744.710624,-0.007,-0.030,-1.095,-0.016,0.012,-0.005,-0.043632861226797104,-0.15982994437217712,0.7118646502494812,OFFBOARD,INIT,
22.093,1767787744.811101,-0.009,-0.028,-1.095,-0.011,0.010,-0.005,-0.02784257009625435,-0.16067348420619965,0.7344717979431152,OFFBOARD,INIT,
22.194,1767787744.911580,-0.010,-0.027,-1.095,-0.008,0.007,-0.004,-0.05113835632801056,-0.16143368184566498,0.7451026439666748,OFFBOARD,INIT,
22.295,1767787745.012611,-0.011,-0.026,-1.095,-0.006,0.007,-0.004,-0.045565713196992874,-0.12681140005588531,0.7527690529823303,OFFBOARD,INIT,
22.396,1767787745.113750,-0.012,-0.025,-1.095,-0.003,0.004,-0.005,-0.0361197292804718,-0.12180352956056595,0.7529671788215637,OFFBOARD,INIT,
22.497,1767787745.214881,-0.012,-0.024,-1.095,-0.001,0.002,-0.005,-0.03311477228999138,-0.11711116135120392,0.7391030788421631,OFFBOARD,INIT,
22.598,1767787745.315572,-0.012,-0.023,-1.095,0.001,-0.001,-0.005,-0.0037972722202539444,-0.09582164138555527,0.7330238819122314,OFFBOARD,INIT,
22.698,1767787745.415792,-0.012,-0.023,-1.095,0.002,-0.002,-0.006,0.018714606761932373,-0.08819185942411423,0.7125945687294006,OFFBOARD,INIT,
22.798,1767787745.516194,-0.011,-0.022,-1.094,0.005,-0.002,-0.007,0.010430695489048958,-0.07580911368131638,0.7297030091285706,OFFBOARD,INIT,
22.899,1767787745.616952,-0.011,-0.022,-1.094,0.005,-0.003,-0.007,0.002424068981781602,-0.04091787338256836,0.7078619599342346,OFFBOARD,INIT,
23.000,1767787745.717766,-0.011,-0.022,-1.094,0.006,-0.004,-0.006,-0.009422078728675842,-0.04150698706507683,0.7196113467216492,OFFBOARD,INIT,
23.101,1767787745.818635,-0.011,-0.021,-1.093,0.007,-0.006,-0.008,0.006658466067165136,-0.03509053960442543,0.7163893580436707,OFFBOARD,INIT,
23.202,1767787745.919712,-0.011,-0.021,-1.093,0.009,-0.006,-0.008,0.0238577239215374,-0.02079000696539879,0.7030425071716309,OFFBOARD,INIT,
23.302,1767787746.019913,-0.011,-0.021,-1.092,0.009,-0.006,-0.007,0.026560762897133827,-0.013801267370581627,0.6927751898765564,OFFBOARD,INIT,
23.403,1767787746.120802,-0.010,-0.021,-1.092,0.009,-0.006,-0.008,0.020376555621623993,-0.011191959492862225,0.706853449344635,OFFBOARD,INIT,
23.504,1767787746.221649,-0.010,-0.020,-1.092,0.009,-0.006,-0.008,-0.0005417746142484248,-0.005619117524474859,0.730175793170929,OFFBOARD,INIT,
23.605,1767787746.322855,-0.009,-0.019,-1.092,0.009,-0.007,-0.007,-0.00825717207044363,-0.017611632123589516,0.7613968253135681,OFFBOARD,INIT,
23.706,1767787746.424219,-0.008,-0.019,-1.092,0.010,-0.008,-0.007,-0.009749947115778923,-0.0038937542121857405,0.7599778175354004,OFFBOARD,INIT,
23.807,1767787746.525341,-0.007,-0.019,-1.092,0.009,-0.008,-0.009,-0.01722465641796589,0.02896791137754917,0.7760286331176758,OFFBOARD,INIT,
23.908,1767787746.626477,-0.006,-0.019,-1.093,0.008,-0.007,-0.009,-0.013721111230552197,0.015168968588113785,0.7643440961837769,OFFBOARD,INIT,
24.009,1767787746.727203,-0.005,-0.019,-1.093,0.008,-0.007,-0.009,-0.019546566531062126,0.009799650870263577,0.7521360516548157,OFFBOARD,INIT,
24.110,1767787746.827625,-0.005,-0.019,-1.094,0.009,-0.009,-0.008,-0.014801307581365108,0.0343138612806797,0.7487572431564331,OFFBOARD,INIT,
24.210,1767787746.927862,-0.004,-0.020,-1.094,0.009,-0.009,-0.007,-0.006998915690928698,0.04341766610741615,0.7380254864692688,OFFBOARD,INIT,
24.311,1767787747.028681,-0.004,-0.021,-1.094,0.009,-0.008,-0.006,-6.5004373936972115e-06,0.042825594544410706,0.7290515899658203,OFFBOARD,INIT,
24.412,1767787747.129860,-0.004,-0.023,-1.094,0.008,-0.010,-0.005,0.020465489476919174,0.03644938766956329,0.7040985226631165,OFFBOARD,INIT,
24.513,1767787747.230875,-0.003,-0.025,-1.094,0.009,-0.013,-0.005,0.05390077084302902,0.03726521506905556,0.6949506998062134,OFFBOARD,INIT,
24.614,1767787747.332191,-0.001,-0.027,-1.094,0.009,-0.014,-0.004,0.11220372468233109,0.057868313044309616,0.678848385810852,OFFBOARD,INIT,
24.715,1767787747.432999,0.001,-0.029,-1.093,0.009,-0.012,-0.006,0.12103940546512604,0.06875275075435638,0.6642399430274963,OFFBOARD,INIT,
24.816,1767787747.534232,0.002,-0.031,-1.093,0.010,-0.012,-0.004,0.1303691864013672,0.09427444636821747,0.6772856116294861,OFFBOARD,INIT,
24.917,1767787747.634614,0.003,-0.033,-1.093,0.008,-0.013,-0.006,0.14156730473041534,0.10789628326892853,0.6754587888717651,OFFBOARD,INIT,
25.017,1767787747.735452,0.005,-0.035,-1.093,0.006,-0.010,-0.006,0.16644755005836487,0.0966235026717186,0.6813966631889343,OFFBOARD,INIT,
25.119,1767787747.836535,0.006,-0.036,-1.094,0.004,-0.009,-0.006,0.16942721605300903,0.07686996459960938,0.681724488735199,OFFBOARD,INIT,
25.219,1767787747.936942,0.007,-0.038,-1.094,0.003,-0.007,-0.005,0.14799533784389496,0.07980740070343018,0.7243471145629883,OFFBOARD,INIT,
25.320,1767787748.037838,0.008,-0.040,-1.094,0.004,-0.007,-0.006,0.1662009358406067,0.09194961190223694,0.7445880174636841,OFFBOARD,INIT,
25.421,1767787748.139247,0.009,-0.043,-1.094,0.004,-0.008,-0.005,0.18479421734809875,0.1177082434296608,0.7500628232955933,OFFBOARD,INIT,
25.522,1767787748.239778,0.010,-0.045,-1.094,0.005,-0.008,-0.004,0.21648971736431122,0.11776668578386307,0.7523921728134155,OFFBOARD,INIT,
25.623,1767787748.340911,0.011,-0.047,-1.094,0.004,-0.007,-0.004,0.24984723329544067,0.13900287449359894,0.7618659138679504,OFFBOARD,INIT,
25.724,1767787748.441917,0.013,-0.050,-1.094,0.003,-0.008,-0.004,0.27580809593200684,0.14308106899261475,0.7806433439254761,OFFBOARD,INIT,
25.825,1767787748.542591,0.015,-0.052,-1.093,0.003,-0.003,-0.005,0.2812548577785492,0.16860605776309967,0.7701753973960876,OFFBOARD,INIT,
25.925,1767787748.643182,0.016,-0.053,-1.093,0.001,-0.001,-0.005,0.2783946394920349,0.15555410087108612,0.7639463543891907,OFFBOARD,INIT,
26.026,1767787748.743875,0.017,-0.054,-1.093,-0.002,0.000,-0.004,0.27931222319602966,0.17016901075839996,0.7468932867050171,OFFBOARD,INIT,
26.128,1767787748.845915,0.018,-0.055,-1.092,-0.005,0.002,-0.003,0.2820625305175781,0.14666616916656494,0.7364063262939453,OFFBOARD,INIT,
26.229,1767787748.947131,0.017,-0.056,-1.092,-0.009,0.003,-0.004,0.2817481458187103,0.11015397310256958,0.7426542639732361,OFFBOARD,INIT,
26.329,1767787749.047417,0.017,-0.057,-1.092,-0.010,0.007,-0.005,0.26884734630584717,0.08847539871931076,0.7328751683235168,OFFBOARD,INIT,
26.431,1767787749.148587,0.015,-0.058,-1.092,-0.011,0.010,-0.007,0.2502211332321167,0.07607056945562363,0.7242177128791809,OFFBOARD,INIT,
26.532,1767787749.249758,0.014,-0.058,-1.093,-0.013,0.011,-0.007,0.22567933797836304,0.05271528288722038,0.7374452352523804,OFFBOARD,INIT,
26.633,1767787749.350529,0.013,-0.059,-1.093,-0.012,0.012,-0.006,0.21032775938510895,0.038931094110012054,0.7485805749893188,OFFBOARD,INIT,
26.733,1767787749.451253,0.011,-0.059,-1.093,-0.013,0.013,-0.006,0.21066200733184814,0.023874415084719658,0.7654628157615662,OFFBOARD,INIT,
26.835,1767787749.552582,0.009,-0.060,-1.094,-0.015,0.014,-0.007,0.21002675592899323,-0.01371107529848814,0.7454213500022888,OFFBOARD,INIT,
26.936,1767787749.653819,0.007,-0.060,-1.094,-0.016,0.015,-0.006,0.23340272903442383,-0.047418851405382156,0.756676435470581,OFFBOARD,INIT,
27.037,1767787749.754680,0.004,-0.060,-1.095,-0.016,0.017,-0.006,0.20368140935897827,-0.08450495451688766,0.7658096551895142,OFFBOARD,INIT,
27.138,1767787749.855787,0.002,-0.060,-1.096,-0.015,0.017,-0.007,0.19401675462722778,-0.10340035706758499,0.786845862865448,OFFBOARD,INIT,
27.239,1767787749.956957,-0.000,-0.060,-1.097,-0.015,0.019,-0.006,0.18382158875465393,-0.10694113373756409,0.8058153986930847,OFFBOARD,INIT,
27.340,1767787750.057881,-0.002,-0.060,-1.097,-0.013,0.021,-0.004,0.1692611426115036,-0.13747760653495789,0.8171605467796326,OFFBOARD,INIT,
27.441,1767787750.158700,-0.005,-0.059,-1.098,-0.012,0.022,-0.004,0.15669097006320953,-0.14061732590198517,0.8267359733581543,OFFBOARD,INIT,
27.541,1767787750.259041,-0.008,-0.059,-1.098,-0.009,0.022,-0.003,0.13225318491458893,-0.14299950003623962,0.8136487603187561,OFFBOARD,INIT,
27.642,1767787750.360172,-0.010,-0.058,-1.099,-0.007,0.025,-0.003,0.12619543075561523,-0.15157218277454376,0.8313536643981934,OFFBOARD,INIT,
27.743,1767787750.460620,-0.013,-0.058,-1.099,-0.006,0.025,-0.002,0.10254013538360596,-0.16259902715682983,0.832136332988739,OFFBOARD,INIT,
27.844,1767787750.561674,-0.016,-0.058,-1.100,-0.006,0.022,-0.002,0.11624021828174591,-0.1816946119070053,0.8319132924079895,OFFBOARD,INIT,
27.945,1767787750.662753,-0.019,-0.058,-1.100,-0.005,0.021,-0.001,0.1362566202878952,-0.21374857425689697,0.8279639482498169,OFFBOARD,INIT,
28.046,1767787750.763780,-0.023,-0.059,-1.100,-0.003,0.020,0.000,0.15063564479351044,-0.2453896850347519,0.8344021439552307,OFFBOARD,INIT,
28.147,1767787750.864728,-0.027,-0.059,-1.101,0.000,0.023,0.000,0.13913989067077637,-0.25027143955230713,0.8274121880531311,OFFBOARD,INIT,
28.247,1767787750.965034,-0.030,-0.059,-1.101,0.003,0.022,0.001,0.11693564802408218,-0.2624607980251312,0.8156301379203796,OFFBOARD,INIT,
28.348,1767787751.065911,-0.033,-0.058,-1.101,0.005,0.023,0.001,0.1301625818014145,-0.2941535711288452,0.8126405477523804,OFFBOARD,INIT,
28.449,1767787751.166660,-0.036,-0.059,-1.101,0.007,0.021,0.002,0.13086865842342377,-0.3015957474708557,0.7876569032669067,OFFBOARD,INIT,
28.549,1767787751.267132,-0.038,-0.059,-1.102,0.010,0.021,0.003,0.151057630777359,-0.304731160402298,0.7488012909889221,OFFBOARD,INIT,
28.651,1767787751.368543,-0.041,-0.059,-1.102,0.012,0.022,0.002,0.1511441320180893,-0.30479124188423157,0.7440481781959534,OFFBOARD,INIT,
28.752,1767787751.469787,-0.043,-0.059,-1.102,0.016,0.023,0.003,0.14652180671691895,-0.3095453381538391,0.7236217260360718,OFFBOARD,INIT,
28.853,1767787751.570942,-0.044,-0.059,-1.103,0.019,0.023,0.005,0.14378707110881805,-0.30866363644599915,0.6910765171051025,OFFBOARD,INIT,
28.954,1767787751.671666,-0.044,-0.059,-1.103,0.025,0.023,0.005,0.14120155572891235,-0.2848491668701172,0.6922881007194519,OFFBOARD,INIT,
29.056,1767787751.773741,-0.043,-0.058,-1.103,0.028,0.023,0.003,0.14012767374515533,-0.24979206919670105,0.6780684590339661,OFFBOARD,INIT,
29.156,1767787751.874084,-0.042,-0.057,-1.103,0.032,0.022,0.003,0.13326048851013184,-0.21303340792655945,0.6520090699195862,OFFBOARD,INIT,
29.257,1767787751.974962,-0.041,-0.056,-1.104,0.035,0.023,0.004,0.12607544660568237,-0.15819844603538513,0.6471664309501648,OFFBOARD,INIT,
29.358,1767787752.075718,-0.040,-0.054,-1.104,0.036,0.025,0.005,0.10026824474334717,-0.12369011342525482,0.6702899932861328,OFFBOARD,INIT,
29.459,1767787752.176787,-0.039,-0.053,-1.105,0.035,0.025,0.004,0.06568066030740738,-0.12163426727056503,0.7051567435264587,OFFBOARD,INIT,
29.560,1767787752.277902,-0.038,-0.051,-1.105,0.035,0.025,0.005,0.03282834216952324,-0.13031867146492004,0.6947476267814636,OFFBOARD,INIT,
29.661,1767787752.379090,-0.037,-0.050,-1.105,0.037,0.023,0.006,0.028958043083548546,-0.10964304953813553,0.7037461400032043,OFFBOARD,INIT,
29.762,1767787752.479795,-0.036,-0.048,-1.105,0.037,0.022,0.006,0.02682904340326786,-0.09586635231971741,0.6955483555793762,OFFBOARD,INIT,
29.863,1767787752.580585,-0.034,-0.047,-1.105,0.037,0.020,0.006,0.04496121034026146,-0.08541399985551834,0.6854967474937439,OFFBOARD,INIT,
29.963,1767787752.680859,-0.033,-0.045,-1.105,0.037,0.019,0.005,0.048768170177936554,-0.05915622413158417,0.6853264570236206,OFFBOARD,INIT,
30.064,1767787752.781798,-0.031,-0.044,-1.105,0.037,0.019,0.006,0.0492592491209507,-0.056513603776693344,0.6827564835548401,OFFBOARD,INIT,
30.165,1767787752.882869,-0.029,-0.041,-1.105,0.035,0.020,0.006,0.009859898127615452,-0.039072539657354355,0.6906632781028748,OFFBOARD,INIT,
30.266,1767787752.983488,-0.028,-0.039,-1.105,0.034,0.017,0.006,0.0075266361236572266,-0.05840913951396942,0.6894151568412781,OFFBOARD,INIT,
30.366,1767787753.084195,-0.027,-0.036,-1.105,0.032,0.016,0.004,-0.0067831226624548435,-0.04049654304981232,0.697692334651947,OFFBOARD,INIT,
30.467,1767787753.185218,-0.026,-0.034,-1.106,0.031,0.015,0.004,-0.027249164879322052,-0.04790239408612251,0.7026498317718506,OFFBOARD,INIT,
30.568,1767787753.286168,-0.025,-0.033,-1.106,0.032,0.012,0.005,-0.04711930826306343,-0.042780499905347824,0.7175378799438477,OFFBOARD,INIT,
30.669,1767787753.387343,-0.023,-0.032,-1.106,0.033,0.010,0.005,-0.02968968264758587,-0.021542102098464966,0.7067422866821289,OFFBOARD,INIT,
30.770,1767787753.488065,-0.020,-0.031,-1.106,0.032,0.007,0.005,-0.02285343036055565,0.01705946959555149,0.70234614610672,OFFBOARD,INIT,
30.870,1767787753.588287,-0.018,-0.030,-1.106,0.032,0.003,0.004,-0.004322475288063288,0.030741345137357712,0.6861459016799927,OFFBOARD,INIT,
30.971,1767787753.689424,-0.015,-0.030,-1.106,0.030,0.001,0.004,0.04198924079537392,0.03825338929891586,0.682648241519928,OFFBOARD,INIT,
31.072,1767787753.789833,-0.013,-0.030,-1.106,0.028,0.000,0.006,0.05653052404522896,0.04442446306347847,0.6907297968864441,OFFBOARD,INIT,
31.172,1767787753.890219,-0.011,-0.030,-1.106,0.026,-0.000,0.007,0.06312618404626846,0.05405094102025032,0.6881917715072632,OFFBOARD,INIT,
31.273,1767787753.991201,-0.009,-0.030,-1.106,0.026,-0.001,0.008,0.05455463007092476,0.06029060482978821,0.7078741192817688,OFFBOARD,INIT,
31.374,1767787754.091923,-0.006,-0.030,-1.106,0.025,-0.004,0.009,0.06694827973842621,0.08909516781568527,0.7202482223510742,OFFBOARD,INIT,
31.475,1767787754.193234,-0.004,-0.030,-1.105,0.024,-0.005,0.009,0.09525153785943985,0.10574917495250702,0.714975118637085,OFFBOARD,INIT,
31.576,1767787754.294195,-0.002,-0.029,-1.105,0.022,-0.004,0.007,0.09898759424686432,0.12174007296562195,0.6984784007072449,OFFBOARD,INIT,
31.677,1767787754.395085,-0.000,-0.029,-1.104,0.018,-0.006,0.008,0.09508486092090607,0.09841816127300262,0.6995756030082703,OFFBOARD,INIT,
31.778,1767787754.496082,0.001,-0.030,-1.104,0.015,-0.005,0.007,0.09829553216695786,0.083244189620018,0.6860982179641724,OFFBOARD,INIT,
31.880,1767787754.598013,0.002,-0.030,-1.104,0.013,-0.005,0.007,0.0922979786992073,0.08086652308702469,0.6850459575653076,OFFBOARD,INIT,
31.981,1767787754.698969,0.002,-0.030,-1.103,0.011,-0.005,0.006,0.0671936497092247,0.06406175345182419,0.7042233347892761,OFFBOARD,INIT,
32.082,1767787754.799809,0.003,-0.030,-1.103,0.010,-0.004,0.006,0.0800093561410904,0.05995486304163933,0.6958074569702148,OFFBOARD,INIT,
32.182,1767787754.900094,0.003,-0.029,-1.103,0.008,-0.004,0.004,0.08472897112369537,0.06429775059223175,0.7020631432533264,OFFBOARD,INIT,
32.283,1767787755.001068,0.004,-0.029,-1.102,0.008,-0.005,0.003,0.0855841413140297,0.04186559095978737,0.7034189701080322,OFFBOARD,INIT,
32.383,1767787755.101440,0.004,-0.028,-1.102,0.006,-0.005,0.004,0.07607348263263702,0.03944489732384682,0.6919918060302734,OFFBOARD,INIT,
