t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
69.217,1770379725.741590,25.505,29.960,-1.002,0.001,0.994,-0.000,-0.16881245374679565,-0.030643172562122345,-0.44387543201446533,OFFBOARD,INIT,
69.318,1770379725.842397,25.506,30.056,-1.003,0.003,0.990,-0.001,-0.1543375700712204,-0.02962183579802513,-0.45428088307380676,OFFBOARD,INIT,
69.419,1770379725.943429,25.507,30.160,-1.003,0.002,0.986,-0.000,-0.12316267192363739,-0.020562807098031044,-0.4632198214530945,OFFBOARD,INIT,
69.520,1770379726.044385,25.508,30.255,-1.004,0.002,0.983,0.001,-0.11166165769100189,-0.02561451867222786,-0.46057194471359253,OFFBOARD,INIT,
69.620,1770379726.145159,25.509,30.389,-1.004,0.005,0.978,0.002,-0.1194840520620346,-0.02151837758719921,-0.45081907510757446,OFFBOARD,INIT,
69.721,1770379726.245317,25.510,30.483,-1.004,0.004,0.974,0.002,-0.08717921376228333,-0.000917318684514612,-0.47849929332733154,OFFBOARD,INIT,
69.822,1770379726.346627,25.511,30.584,-1.005,0.002,0.971,0.004,-0.03569835424423218,-0.015755565837025642,-0.4849591553211212,OFFBOARD,INIT,
69.923,1770379726.447578,25.512,30.678,-1.005,0.004,0.970,0.005,0.009183024987578392,-0.02207113988697529,-0.46877261996269226,OFFBOARD,INIT,
70.024,1770379726.548438,25.513,30.779,-1.005,0.005,0.969,0.005,0.010893003083765507,-0.015710560604929924,-0.4529535174369812,OFFBOARD,INIT,
70.125,1770379726.649468,25.515,30.872,-1.005,0.006,0.967,0.006,0.037378303706645966,0.0005820373771712184,-0.44766920804977417,OFFBOARD,INIT,
70.226,1770379726.750211,25.516,30.973,-1.005,0.006,0.968,0.005,0.08424968272447586,0.019121646881103516,-0.45898574590682983,OFFBOARD,INIT,
70.326,1770379726.850996,25.517,31.035,-1.005,0.007,0.968,0.004,0.11187352240085602,0.014855483546853065,-0.4667101502418518,OFFBOARD,INIT,
70.428,1770379726.952500,25.519,31.136,-1.005,0.010,0.969,0.004,0.12579111754894257,0.04805248603224754,-0.4501206576824188,OFFBOARD,INIT,
70.529,1770379727.053313,25.520,31.229,-1.005,0.010,0.969,0.004,0.156833678483963,0.06969946622848511,-0.45577695965766907,OFFBOARD,INIT,
70.629,1770379727.153739,25.523,31.360,-1.005,0.008,0.969,0.005,0.16570651531219482,0.07013660669326782,-0.45876744389533997,OFFBOARD,INIT,
70.730,1770379727.254645,25.525,31.452,-1.005,0.008,0.969,0.005,0.155817911028862,0.0618562325835228,-0.461344450712204,OFFBOARD,INIT,
70.831,1770379727.355960,25.527,31.551,-1.006,0.006,0.968,0.004,0.17948956787586212,0.07030296325683594,-0.4523382782936096,OFFBOARD,INIT,
70.932,1770379727.456699,25.529,31.643,-1.006,0.003,0.968,0.005,0.24255721271038055,0.041205842047929764,-0.4438263475894928,OFFBOARD,INIT,
71.033,1770379727.557316,25.531,31.743,-1.007,0.004,0.968,0.006,0.26410165429115295,0.04891655966639519,-0.45476603507995605,OFFBOARD,INIT,
71.134,1770379727.658501,25.533,31.835,-1.006,0.004,0.969,0.006,0.2879607677459717,0.06244193762540817,-0.43910789489746094,OFFBOARD,INIT,
71.234,1770379727.758950,25.536,31.935,-1.006,0.003,0.969,0.007,0.3232558071613312,0.06313883513212204,-0.4423394203186035,OFFBOARD,INIT,
71.335,1770379727.859837,25.538,32.027,-1.006,0.002,0.971,0.008,0.3429168462753296,0.09067666530609131,-0.4443928599357605,OFFBOARD,INIT,
71.436,1770379727.960762,25.540,32.128,-1.006,0.001,0.974,0.007,0.3789830207824707,0.09397368878126144,-0.4435064494609833,OFFBOARD,INIT,
71.537,1770379728.061540,25.543,32.221,-1.006,0.000,0.977,0.006,0.3809181749820709,0.08418797701597214,-0.4485751986503601,OFFBOARD,INIT,
71.638,1770379728.162756,25.544,32.323,-1.005,-0.002,0.981,0.007,0.322677880525589,0.08530797809362411,-0.4319763779640198,OFFBOARD,INIT,
71.739,1770379728.263613,25.546,32.417,-1.004,-0.004,0.984,0.007,0.28112325072288513,0.07959239184856415,-0.44986557960510254,OFFBOARD,INIT,
71.840,1770379728.364758,25.547,32.519,-1.003,-0.007,0.984,0.006,0.2686291038990021,0.06146714836359024,-0.4320492744445801,OFFBOARD,INIT,
71.941,1770379728.465755,25.548,32.613,-1.003,-0.009,0.985,0.006,0.28597164154052734,0.04645674675703049,-0.42883849143981934,OFFBOARD,INIT,
72.043,1770379728.567757,25.548,32.715,-1.002,-0.011,0.986,0.007,0.32156458497047424,0.007807932794094086,-0.4287182688713074,OFFBOARD,INIT,
72.144,1770379728.668517,25.549,32.810,-1.001,-0.012,0.986,0.006,0.31529441475868225,-0.005541473627090454,-0.4223077893257141,OFFBOARD,INIT,
72.245,1770379728.769340,25.549,32.913,-1.001,-0.011,0.989,0.005,0.2865098714828491,-0.003535054624080658,-0.43383610248565674,OFFBOARD,INIT,
72.345,1770379728.869511,25.549,33.008,-1.001,-0.011,0.991,0.004,0.2535633146762848,-0.007839962840080261,-0.4398975074291229,OFFBOARD,INIT,
72.446,1770379728.970466,25.550,33.112,-1.002,-0.011,0.993,0.001,0.24811333417892456,-0.006981720216572285,-0.4624421000480652,OFFBOARD,INIT,
72.547,1770379729.071795,25.551,33.207,-1.002,-0.010,0.993,0.001,0.22469811141490936,-0.006344291381537914,-0.47041788697242737,OFFBOARD,INIT,
72.648,1770379729.172524,25.552,33.311,-1.003,-0.009,0.993,0.001,0.1853032261133194,0.008352565579116344,-0.492195725440979,OFFBOARD,INIT,
72.749,1770379729.273637,25.554,33.407,-1.003,-0.007,0.994,0.001,0.19927792251110077,0.006543534807860851,-0.511938214302063,OFFBOARD,INIT,
72.850,1770379729.374714,25.556,33.510,-1.003,-0.008,0.993,0.001,0.1579771786928177,0.034010231494903564,-0.5168270468711853,OFFBOARD,INIT,
72.951,1770379729.475822,25.558,33.606,-1.003,-0.008,0.990,0.001,0.1654675304889679,0.03614417463541031,-0.4808356463909149,OFFBOARD,INIT,
73.052,1770379729.576958,25.561,33.709,-1.002,-0.008,0.988,0.002,0.16322779655456543,0.056221138685941696,-0.46432414650917053,OFFBOARD,INIT,
73.153,1770379729.677580,25.563,33.803,-1.002,-0.008,0.986,0.002,0.21233490109443665,0.0565062053501606,-0.45318302512168884,OFFBOARD,INIT,
73.254,1770379729.778470,25.565,33.906,-1.002,-0.010,0.983,0.003,0.2363555133342743,0.0666569396853447,-0.4549561142921448,OFFBOARD,INIT,
73.355,1770379729.879601,25.567,34.000,-1.002,-0.010,0.983,0.002,0.28606870770454407,0.05859384313225746,-0.45043402910232544,OFFBOARD,INIT,
73.456,1770379729.980863,25.569,34.102,-1.002,-0.010,0.983,0.001,0.28877633810043335,0.08870165050029755,-0.44325363636016846,OFFBOARD,INIT,
73.557,1770379730.081805,25.571,34.197,-1.002,-0.012,0.983,0.001,0.323680579662323,0.09131332486867905,-0.442221999168396,OFFBOARD,INIT,
73.658,1770379730.182602,25.573,34.301,-1.002,-0.013,0.986,0.001,0.3144848048686981,0.08705489337444305,-0.43579986691474915,OFFBOARD,INIT,
73.758,1770379730.282933,25.575,34.397,-1.002,-0.014,0.988,-0.001,0.3029276430606842,0.08415109664201736,-0.4366214871406555,OFFBOARD,INIT,
73.859,1770379730.383807,25.577,34.500,-1.003,-0.014,0.988,-0.001,0.2773132026195526,0.07822496443986893,-0.44654780626296997,OFFBOARD,INIT,
73.960,1770379730.484679,25.579,34.597,-1.003,-0.013,0.991,0.002,0.28415074944496155,0.09682034701108932,-0.45245614647865295,OFFBOARD,INIT,
74.060,1770379730.585000,25.582,34.701,-1.003,-0.014,0.995,0.006,0.2247716635465622,0.11916575580835342,-0.44071611762046814,OFFBOARD,INIT,
74.161,1770379730.685865,25.584,34.797,-1.003,-0.015,0.996,0.005,0.20538341999053955,0.1274791657924652,-0.4528885781764984,OFFBOARD,INIT,
74.262,1770379730.786564,25.587,34.901,-1.003,-0.018,0.995,0.002,0.20344965159893036,0.14136572182178497,-0.465431809425354,OFFBOARD,INIT,
74.363,1770379730.887680,25.589,34.997,-1.003,-0.019,0.995,0.000,0.2235211730003357,0.11856821924448013,-0.46950456500053406,OFFBOARD,INIT,
74.464,1770379730.988875,25.590,35.100,-1.004,-0.018,0.996,0.003,0.2088831216096878,0.13242310285568237,-0.48366397619247437,OFFBOARD,INIT,
74.565,1770379731.089532,25.592,35.196,-1.004,-0.018,0.997,0.003,0.2143116444349289,0.15465407073497772,-0.4867312014102936,OFFBOARD,INIT,
74.666,1770379731.190414,25.595,35.300,-1.004,-0.017,0.995,0.001,0.20058919489383698,0.16848613321781158,-0.4686092138290405,OFFBOARD,INIT,
74.767,1770379731.291555,25.597,35.395,-1.004,-0.018,0.994,0.003,0.19092607498168945,0.18890224397182465,-0.4586199223995209,OFFBOARD,INIT,
74.868,1770379731.392615,25.600,35.499,-1.004,-0.020,0.996,0.005,0.19221945106983185,0.20528335869312286,-0.4536067545413971,OFFBOARD,INIT,
74.969,1770379731.493838,25.602,35.595,-1.004,-0.022,0.995,0.004,0.17302677035331726,0.19186802208423615,-0.4507063925266266,OFFBOARD,INIT,
75.070,1770379731.594849,25.604,35.698,-1.004,-0.024,0.993,0.003,0.21225765347480774,0.17372386157512665,-0.4509338140487671,OFFBOARD,INIT,
75.172,1770379731.696223,25.606,35.794,-1.004,-0.024,0.993,0.004,0.17556434869766235,0.17792615294456482,-0.4584859311580658,OFFBOARD,INIT,
75.273,1770379731.797572,25.607,35.898,-1.004,-0.025,0.993,0.004,0.16662904620170593,0.190836563706398,-0.4697647988796234,OFFBOARD,INIT,
75.374,1770379731.898617,25.609,35.994,-1.004,-0.026,0.994,0.005,0.17861296236515045,0.2003120481967926,-0.4774017035961151,OFFBOARD,INIT,
75.475,1770379731.999568,25.610,36.098,-1.004,-0.028,0.995,0.004,0.15832866728305817,0.18114668130874634,-0.4544859528541565,OFFBOARD,INIT,
75.576,1770379732.100855,25.610,36.194,-1.004,-0.029,0.995,0.005,0.1574043482542038,0.17951996624469757,-0.4413881003856659,OFFBOARD,INIT,
75.677,1770379732.201528,25.611,36.299,-1.005,-0.030,0.996,0.005,0.08146508038043976,0.17307649552822113,-0.43015968799591064,OFFBOARD,INIT,
75.777,1770379732.301745,25.611,36.396,-1.005,-0.032,0.993,0.003,0.04416550695896149,0.14074304699897766,-0.4220402240753174,OFFBOARD,INIT,
75.878,1770379732.402662,25.611,36.500,-1.006,-0.032,0.990,0.002,0.0391194112598896,0.15100069344043732,-0.421493798494339,OFFBOARD,INIT,
75.979,1770379732.503620,25.611,36.596,-1.006,-0.033,0.989,0.004,0.059377044439315796,0.129473477602005,-0.4254724979400635,OFFBOARD,INIT,
76.080,1770379732.604799,25.611,36.700,-1.006,-0.032,0.987,0.003,0.09014914929866791,0.11052097380161285,-0.44164595007896423,OFFBOARD,INIT,
76.181,1770379732.705483,25.611,36.796,-1.006,-0.033,0.983,0.003,0.10783350467681885,0.11065078526735306,-0.46447619795799255,OFFBOARD,INIT,
76.282,1770379732.806931,25.611,36.899,-1.007,-0.037,0.980,0.004,0.17171116173267365,0.0782102718949318,-0.47071200609207153,OFFBOARD,INIT,
76.383,1770379732.907697,25.610,36.994,-1.007,-0.037,0.978,0.006,0.14216534793376923,0.041728656738996506,-0.46588680148124695,OFFBOARD,INIT,
76.484,1770379733.008763,25.609,37.097,-1.007,-0.036,0.976,0.004,0.11457057297229767,0.029201921075582504,-0.47132039070129395,OFFBOARD,INIT,
76.585,1770379733.109875,25.608,37.192,-1.007,-0.034,0.976,0.004,0.11684569716453552,0.03328759968280792,-0.4627019762992859,OFFBOARD,INIT,
76.686,1770379733.211128,25.607,37.327,-1.006,-0.033,0.976,0.006,0.09454990923404694,0.03907431289553642,-0.4631580412387848,OFFBOARD,INIT,
76.788,1770379733.312606,25.605,37.423,-1.006,-0.031,0.974,0.006,0.12301033735275269,0.0319427065551281,-0.46502581238746643,OFFBOARD,INIT,
76.889,1770379733.413341,25.604,37.526,-1.005,-0.031,0.972,0.006,0.08748771995306015,0.024925431236624718,-0.4609525203704834,OFFBOARD,INIT,
76.990,1770379733.514408,25.603,37.622,-1.004,-0.032,0.972,0.007,0.09877057373523712,-0.008453497663140297,-0.4621553421020508,OFFBOARD,INIT,
77.090,1770379733.614656,25.601,37.725,-1.003,-0.032,0.972,0.006,0.13510707020759583,-0.03572026267647743,-0.46719709038734436,OFFBOARD,INIT,
77.191,1770379733.715516,25.599,37.819,-1.002,-0.032,0.972,0.004,0.13151967525482178,-0.06110752373933792,-0.45278987288475037,OFFBOARD,INIT,
77.292,1770379733.816225,25.597,37.922,-1.001,-0.031,0.971,0.004,0.09989457577466965,-0.09192132949829102,-0.4343005120754242,OFFBOARD,INIT,
77.392,1770379733.916737,25.594,38.017,-1.000,-0.031,0.971,0.004,0.11628873646259308,-0.11807562410831451,-0.4376431107521057,OFFBOARD,INIT,
77.493,1770379734.017776,25.591,38.119,-0.999,-0.029,0.970,0.001,0.13560356199741364,-0.14203859865665436,-0.4422908127307892,OFFBOARD,INIT,
77.594,1770379734.118961,25.589,38.213,-0.999,-0.028,0.968,-0.000,0.13220195472240448,-0.15080833435058594,-0.4549090266227722,OFFBOARD,INIT,
77.695,1770379734.219342,25.586,38.315,-0.998,-0.024,0.967,0.000,0.1162237748503685,-0.18035481870174408,-0.44102421402931213,OFFBOARD,INIT,
77.796,1770379734.320386,25.584,38.408,-0.998,-0.023,0.965,-0.001,0.16602811217308044,-0.19114069640636444,-0.44840365648269653,OFFBOARD,INIT,
77.896,1770379734.420551,25.581,38.510,-0.997,-0.019,0.966,-0.001,0.1909237802028656,-0.18786242604255676,-0.472299724817276,OFFBOARD,INIT,
77.996,1770379734.520819,25.578,38.603,-0.996,-0.017,0.966,-0.002,0.18241065740585327,-0.20573429763317108,-0.4799399673938751,OFFBOARD,INIT,
78.097,1770379734.621354,25.576,38.705,-0.996,-0.015,0.966,-0.004,0.1893186718225479,-0.24477529525756836,-0.44940054416656494,OFFBOARD,INIT,
78.198,1770379734.722434,25.573,38.798,-0.996,-0.011,0.967,-0.004,0.16709817945957184,-0.2454814612865448,-0.43471843004226685,OFFBOARD,INIT,
78.299,1770379734.823582,25.571,38.900,-0.996,-0.011,0.968,-0.004,0.16303138434886932,-0.2567581236362457,-0.43943580985069275,OFFBOARD,INIT,
78.400,1770379734.924607,25.568,38.994,-0.996,-0.009,0.967,-0.002,0.1712370663881302,-0.28630325198173523,-0.4697412848472595,OFFBOARD,INIT,
78.501,1770379735.025862,25.565,39.095,-0.995,-0.006,0.966,-0.002,0.21863305568695068,-0.30833864212036133,-0.4647846221923828,OFFBOARD,INIT,
78.602,1770379735.126606,25.562,39.188,-0.994,-0.003,0.965,-0.003,0.24405190348625183,-0.3155534565448761,-0.46956300735473633,OFFBOARD,INIT,
78.703,1770379735.227595,25.560,39.289,-0.994,-0.001,0.965,-0.004,0.29040369391441345,-0.329450786113739,-0.4552808105945587,OFFBOARD,INIT,
78.803,1770379735.328137,25.558,39.383,-0.993,0.005,0.967,-0.004,0.306848406791687,-0.32295677065849304,-0.45895150303840637,OFFBOARD,INIT,
78.904,1770379735.428881,25.556,39.484,-0.993,0.009,0.969,-0.004,0.2739279568195343,-0.3161824345588684,-0.4604642689228058,OFFBOARD,INIT,
79.005,1770379735.529825,25.554,39.578,-0.992,0.013,0.971,-0.005,0.24232614040374756,-0.28958654403686523,-0.46777477860450745,OFFBOARD,INIT,
79.107,1770379735.631965,25.552,39.680,-0.992,0.014,0.973,-0.008,0.2274332046508789,-0.29358693957328796,-0.44914114475250244,OFFBOARD,INIT,
79.208,1770379735.732983,25.550,39.775,-0.992,0.017,0.975,-0.008,0.21258945763111115,-0.3262152075767517,-0.4405052065849304,OFFBOARD,INIT,
79.309,1770379735.833235,25.549,39.877,-0.992,0.019,0.974,-0.029,0.20855484902858734,-0.3258775770664215,-0.4349193572998047,OFFBOARD,INIT,
79.409,1770379735.933487,25.548,39.972,-0.997,0.022,0.976,-0.090,0.16976140439510345,-0.3353377878665924,-0.44542428851127625,OFFBOARD,INIT,
79.510,1770379736.034747,25.547,40.075,-1.010,0.027,0.976,-0.193,0.18003679811954498,-0.33039042353630066,-0.43652796745300293,OFFBOARD,INIT,
79.611,1770379736.135453,25.547,40.169,-1.032,0.030,0.977,-0.303,0.17524166405200958,-0.29536178708076477,-0.42218586802482605,OFFBOARD,INIT,
79.711,1770379736.235803,25.547,40.272,-1.066,0.033,0.977,-0.427,0.15657739341259003,-0.29454076290130615,-0.44219475984573364,OFFBOARD,INIT,
79.812,1770379736.336732,25.548,40.367,-1.109,0.036,0.977,-0.540,0.11919781565666199,-0.25680750608444214,-0.43728727102279663,OFFBOARD,INIT,
79.913,1770379736.437451,25.548,40.470,-1.167,0.037,0.978,-0.665,0.12800739705562592,-0.261527955532074,-0.4518038034439087,OFFBOARD,INIT,
80.014,1770379736.538557,25.548,40.565,-1.230,0.038,0.979,-0.769,0.1268736571073532,-0.2575644552707672,-0.46027371287345886,OFFBOARD,INIT,
80.115,1770379736.639740,25.548,40.669,-1.310,0.039,0.980,-0.876,0.09248001128435135,-0.24588268995285034,-0.44941484928131104,OFFBOARD,INIT,
80.216,1770379736.740545,25.548,40.765,-1.392,0.040,0.981,-0.966,0.0747477114200592,-0.2543354630470276,-0.4586048722267151,OFFBOARD,INIT,
80.317,1770379736.841625,25.549,40.870,-1.491,0.042,0.980,-1.054,0.07398996502161026,-0.2511054575443268,-0.44569966197013855,OFFBOARD,INIT,
80.418,1770379736.942958,25.549,40.966,-1.590,0.044,0.978,-1.128,0.08744696527719498,-0.2239706665277481,-0.45192787051200867,OFFBOARD,INIT,
80.519,1770379737.044072,25.550,41.070,-1.705,0.047,0.977,-1.193,0.09501704573631287,-0.19859246909618378,-0.2686522603034973,OFFBOARD,INIT,
80.620,1770379737.144993,25.552,41.165,-1.817,0.050,0.976,-1.239,0.03336514160037041,-0.17763319611549377,-0.35457515716552734,OFFBOARD,INIT,
80.721,1770379737.245466,25.555,41.300,-1.983,0.051,0.972,-1.304,0.009238260798156261,-0.15699860453605652,-0.41752707958221436,OFFBOARD,INIT,
80.822,1770379737.346742,25.557,41.403,-2.115,0.052,0.969,-1.340,0.04898436367511749,-0.13445694744586945,-0.4202346205711365,OFFBOARD,INIT,
80.923,1770379737.447592,25.560,41.497,-2.240,0.053,0.966,-1.371,0.08727557957172394,-0.1238877922296524,-0.39973875880241394,OFFBOARD,INIT,
81.024,1770379737.548342,25.563,41.599,-2.379,0.053,0.965,-1.396,0.11440945416688919,-0.11060485243797302,-0.40295904874801636,OFFBOARD,INIT,
81.124,1770379737.648606,25.565,41.694,-2.510,0.051,0.966,-1.414,0.10903571546077728,-0.09144550561904907,-0.4040747284889221,OFFBOARD,INIT,
81.225,1770379737.749587,25.568,41.796,-2.654,0.050,0.966,-1.427,0.07392559200525284,-0.09205064922571182,-0.382372111082077,OFFBOARD,INIT,
81.326,1770379737.850765,25.570,41.890,-2.789,0.050,0.963,-1.419,0.0358126126229763,-0.0834607481956482,-0.3665282130241394,OFFBOARD,INIT,
81.427,1770379737.951570,25.574,41.992,-2.932,0.051,0.961,-1.360,0.08858627825975418,-0.059387996792793274,-0.3708015978336334,OFFBOARD,INIT,
81.528,1770379738.052515,25.577,42.085,-3.057,0.050,0.962,-1.274,0.09653327614068985,-0.022309433668851852,-0.42026588320732117,OFFBOARD,INIT,
81.629,1770379738.153603,25.580,42.186,-3.183,0.050,0.959,-1.159,0.12547588348388672,-0.0019329034257680178,-0.4636113941669464,OFFBOARD,INIT,
81.731,1770379738.255235,25.584,42.279,-3.290,0.050,0.958,-1.045,0.17720195651054382,0.023234259337186813,-0.48889514803886414,OFFBOARD,INIT,
81.831,1770379738.356075,25.588,42.380,-3.394,0.050,0.958,-0.921,0.19783274829387665,0.056064702570438385,-0.4719705879688263,OFFBOARD,INIT,
81.932,1770379738.457097,25.592,42.473,-3.480,0.049,0.958,-0.808,0.19619601964950562,0.08017617464065552,-0.467425674200058,OFFBOARD,INIT,
82.033,1770379738.558091,25.596,42.572,-3.563,0.046,0.955,-0.692,0.22627799212932587,0.08551222831010818,-0.46389052271842957,OFFBOARD,INIT,
82.134,1770379738.658797,25.600,42.664,-3.630,0.044,0.956,-0.595,0.24707408249378204,0.1057380884885788,-0.4577915370464325,OFFBOARD,INIT,
82.235,1770379738.759794,25.605,42.764,-3.693,0.045,0.958,-0.500,0.24044428765773773,0.13389377295970917,-0.43804454803466797,OFFBOARD,INIT,
82.336,1770379738.860850,25.609,42.856,-3.743,0.042,0.960,-0.418,0.23169870674610138,0.16293416917324066,-0.42057496309280396,OFFBOARD,INIT,
82.437,1770379738.961557,25.614,42.956,-3.789,0.038,0.961,-0.341,0.22824321687221527,0.16645699739456177,-0.40600132942199707,OFFBOARD,INIT,
82.538,1770379739.062635,25.617,43.049,-3.825,0.035,0.961,-0.276,0.2613866329193115,0.16260427236557007,-0.40680554509162903,OFFBOARD,INIT,
82.639,1770379739.163494,25.621,43.150,-3.857,0.032,0.960,-0.218,0.25540342926979065,0.17535418272018433,-0.4121895134449005,OFFBOARD,INIT,
82.740,1770379739.264718,25.624,43.243,-3.882,0.029,0.961,-0.170,0.2753952145576477,0.1713120937347412,-0.415177583694458,OFFBOARD,INIT,
82.841,1770379739.365421,25.627,43.344,-3.904,0.026,0.962,-0.129,0.30619680881500244,0.183903306722641,-0.4173855185508728,OFFBOARD,INIT,
82.941,1770379739.465807,25.630,43.437,-3.921,0.023,0.964,-0.095,0.32606419920921326,0.17140135169029236,-0.4198034405708313,OFFBOARD,INIT,
83.042,1770379739.567022,25.633,43.538,-3.936,0.019,0.965,-0.066,0.3207605183124542,0.1557549387216568,-0.43241339921951294,OFFBOARD,INIT,
83.143,1770379739.667564,25.636,43.632,-3.946,0.017,0.967,-0.045,0.3256504237651825,0.1596512794494629,-0.4506378769874573,OFFBOARD,INIT,
83.244,1770379739.768659,25.638,43.734,-3.955,0.015,0.970,-0.023,0.2900694012641907,0.1584804356098175,-0.47119322419166565,OFFBOARD,INIT,
83.345,1770379739.869876,25.641,43.828,-3.961,0.013,0.973,-0.009,0.24824318289756775,0.1722397655248642,-0.49559924006462097,OFFBOARD,INIT,
83.447,1770379739.971841,25.643,43.929,-3.965,0.013,0.973,0.001,0.24482718110084534,0.1781180053949356,-0.5002664923667908,OFFBOARD,INIT,
83.548,1770379740.073066,25.645,44.023,-3.968,0.008,0.977,0.009,0.24129709601402283,0.18684159219264984,-0.4749205708503723,OFFBOARD,INIT,
83.649,1770379740.173370,25.647,44.126,-3.970,0.007,0.978,0.014,0.24518035352230072,0.16241075098514557,-0.4705965518951416,OFFBOARD,INIT,
83.749,1770379740.273571,25.648,44.221,-3.971,0.004,0.980,0.019,0.1808374524116516,0.15612155199050903,-0.4598328471183777,OFFBOARD,INIT,
83.850,1770379740.374623,25.650,44.324,-3.972,0.002,0.981,0.020,0.13824361562728882,0.1457871049642563,-0.4712812602519989,OFFBOARD,INIT,
83.951,1770379740.475969,25.651,44.419,-3.972,0.003,0.979,0.020,0.15286895632743835,0.14133554697036743,-0.4699642062187195,OFFBOARD,INIT,
84.052,1770379740.576915,25.652,44.522,-3.972,0.002,0.981,0.020,0.17899343371391296,0.1534692496061325,-0.4644760489463806,OFFBOARD,INIT,
84.153,1770379740.677430,25.654,44.648,-3.972,0.000,0.983,0.018,0.16521312296390533,0.15582753717899323,-0.4538132846355438,OFFBOARD,INIT,
84.253,1770379740.777560,25.655,44.751,-3.971,-0.001,0.981,0.016,0.1469358503818512,0.15586405992507935,-0.44094228744506836,OFFBOARD,INIT,
84.354,1770379740.878728,25.656,44.846,-3.971,-0.003,0.979,0.016,0.17945849895477295,0.13154171407222748,-0.43210116028785706,OFFBOARD,INIT,
84.455,1770379740.979225,25.657,44.948,-3.971,-0.006,0.979,0.014,0.20422880351543427,0.11534594744443893,-0.43801558017730713,OFFBOARD,INIT,
84.555,1770379741.079595,25.657,45.043,-3.970,-0.005,0.981,0.011,0.2244502156972885,0.10474134981632233,-0.4330689609050751,OFFBOARD,INIT,
84.656,1770379741.180451,25.657,45.146,-3.969,-0.006,0.983,0.010,0.1599324345588684,0.11344075202941895,-0.4575081765651703,OFFBOARD,INIT,
84.757,1770379741.281310,25.658,45.241,-3.968,-0.006,0.984,0.007,0.1314128190279007,0.10959460586309433,-0.4622795581817627,OFFBOARD,INIT,
84.857,1770379741.381707,25.658,45.344,-3.967,-0.007,0.983,0.005,0.12432477623224258,0.09480579197406769,-0.45412319898605347,OFFBOARD,INIT,
84.958,1770379741.482740,25.658,45.439,-3.966,-0.007,0.984,0.001,0.14522230625152588,0.08549811691045761,-0.45982271432876587,OFFBOARD,INIT,
85.059,1770379741.583983,25.658,45.542,-3.966,-0.008,0.984,-0.001,0.12594565749168396,0.07889606058597565,-0.4391382336616516,OFFBOARD,INIT,
85.161,1770379741.685338,25.658,45.638,-3.966,-0.008,0.985,-0.003,0.08013759553432465,0.06346123665571213,-0.4349895119667053,OFFBOARD,INIT,
85.262,1770379741.786415,25.657,45.741,-3.966,-0.007,0.983,-0.006,0.03196721896529198,0.06032358109951019,-0.4366700053215027,OFFBOARD,INIT,
85.362,1770379741.886854,25.657,45.835,-3.967,-0.006,0.982,-0.007,0.12501192092895508,0.05201290547847748,-0.4456615746021271,OFFBOARD,INIT,
85.463,1770379741.987680,25.657,45.938,-3.967,-0.006,0.983,-0.009,0.1789597123861313,0.06212759017944336,-0.44975000619888306,OFFBOARD,INIT,
85.564,1770379742.088729,25.656,46.033,-3.968,-0.007,0.983,-0.009,0.16637136042118073,0.042931701987981796,-0.45916908979415894,OFFBOARD,INIT,
85.665,1770379742.189866,25.656,46.136,-3.969,-0.006,0.984,-0.010,0.09175154566764832,0.02569611743092537,-0.45519447326660156,OFFBOARD,INIT,
85.766,1770379742.290901,25.655,46.231,-3.969,-0.006,0.982,-0.011,0.07993759214878082,0.02320346236228943,-0.4667060077190399,OFFBOARD,INIT,
85.867,1770379742.391946,25.654,46.334,-3.970,-0.005,0.981,-0.012,0.08421595394611359,0.015731053426861763,-0.466623455286026,OFFBOARD,INIT,
85.968,1770379742.492286,25.653,46.429,-3.970,-0.003,0.982,-0.012,0.1293136030435562,0.005495086312294006,-0.4631633162498474,OFFBOARD,INIT,
86.068,1770379742.592933,25.652,46.533,-3.971,-0.004,0.981,-0.014,0.1060551181435585,0.006217628717422485,-0.4643963873386383,OFFBOARD,INIT,
86.169,1770379742.693368,25.651,46.628,-3.973,-0.003,0.981,-0.015,0.12720446288585663,-0.015690285712480545,-0.45700350403785706,OFFBOARD,INIT,
86.270,1770379742.794601,25.650,46.731,-3.974,-0.000,0.980,-0.014,0.11288809031248093,-0.02133208140730858,-0.47314175963401794,OFFBOARD,INIT,
86.371,1770379742.895745,25.650,46.826,-3.974,0.000,0.980,-0.015,0.10749761760234833,-0.02013089507818222,-0.46401533484458923,OFFBOARD,INIT,
86.472,1770379742.996551,25.649,46.929,-3.975,0.001,0.978,-0.014,0.1269388347864151,-0.0358271524310112,-0.47111937403678894,OFFBOARD,INIT,
86.572,1770379743.096931,25.649,47.024,-3.976,0.001,0.978,-0.014,0.1409267634153366,-0.042166102677583694,-0.4754893481731415,OFFBOARD,INIT,
86.673,1770379743.197880,25.649,47.126,-3.976,0.002,0.976,-0.013,0.0991998240351677,-0.05657047778367996,-0.4642394483089447,OFFBOARD,INIT,
86.774,1770379743.298688,25.650,47.220,-3.976,0.004,0.975,-0.013,0.09813752770423889,-0.03828784078359604,-0.46460843086242676,OFFBOARD,INIT,
